address,latitude,longitude,postal_code,building,road_name
405 JURONG WEST ST 42,1.35422127854017,103.721439265395,640405,HONG KAH COURT,JURONG WEST STREET 42
470 JURONG WEST ST 41,1.34812456721799,103.721159144251,640470,NIL,JURONG WEST STREET 41
8 JLN BATU,1.30263933968389,103.883179671688,431008,DI TANJONG RHU,JALAN BATU
64 KALLANG BAHRU,1.32034663718702,103.86834750594,330064,NIL,KALLANG BAHRU
10 GLOUCESTER RD,1.31391658721965,103.852209769739,210010,FARRER PARK GARDENS,GLOUCESTER ROAD
43 BENDEMEER RD,1.32112499272338,103.865833285976,330043,NIL,BENDEMEER ROAD
35 JLN BAHAGIA,1.3267405056425,103.857576254516,320035,WHAMPOA GARDENS,JALAN BAHAGIA
22 BOON KENG RD,1.31817642675037,103.861403795159,330022,BENDEMEER VILLE,BOON KENG ROAD
49 WHAMPOA STH,1.32448737406528,103.866368168069,330049,NIL,WHAMPOA SOUTH
105 TOWNER RD,1.3208130428228,103.861346713506,321105,NIL,TOWNER ROAD
41 CAMBRIDGE RD,1.31543762081432,103.849817677057,210041,NIL,CAMBRIDGE ROAD
101 AH HOOD RD,1.32739678972464,103.84448102202,320101,AH HOOD GARDENS,AH HOOD ROAD
54 KENT RD,1.31707725396013,103.852598943471,210054,KENT VILLE,KENT ROAD
103 TOWNER RD,1.32064381512285,103.861634081148,322103,NIL,TOWNER ROAD
48 DORSET RD,1.31424121019586,103.850622812848,210048,DORSET VIEW,DORSET ROAD
105 JLN RAJAH,1.32826551427967,103.854154506034,320105,RAJAH COURT,JALAN RAJAH
65 MARINE DR,1.30340547617434,103.909734447292,440065,MARINE DRIVE GARDENS,MARINE DRIVE
57 MARINE TER,1.30624749596698,103.915275474904,440057,DBS MARINE TERRACE,MARINE TERRACE
8 MARINE TER,1.30436465592228,103.916108628733,440008,MARINE TERRACE WALK,MARINE TERRACE
45 MARINE CRES,1.30455023575131,103.912455527874,440045,MARINE CRESCENT GARDENS,MARINE CRESCENT
63 MARINE DR,1.3023807015581,103.909238899358,440063,MARINE DRIVE GARDENS,MARINE DRIVE
18 MARINE TER,1.30320858339073,103.914300755467,440018,MARINE TERRACE BREEZE,MARINE TERRACE
44 MARINE CRES,1.30473348573354,103.913087962182,440044,MARINE CRESCENT GARDENS,MARINE CRESCENT
2 MARINE TER,1.3044676150311,103.918174087572,440002,MARINE TERRACE WALK,MARINE TERRACE
84 C'WEALTH CL,1.30363604634114,103.799461668023,140084,COMMONWEALTH HEIGHTS,COMMONWEALTH CLOSE
81 C'WEALTH CL,1.303787443937,103.800385265974,140081,COMMONWEALTH HEIGHTS,COMMONWEALTH CLOSE
1 DOVER RD,1.30252574694853,103.783273166817,130001,DOVER COURT,DOVER ROAD
20 DOVER CRES,1.30672257350963,103.783524083089,130020,DOVER VILLE,DOVER CRESCENT
11 GHIM MOH RD,1.31106735475982,103.789322376104,NIL,11009 (BUS STOP),GHIM MOH RD
153 MEI LING ST,1.29381445284903,103.803137926845,140153,MEILING HEIGHTS,MEI LING STREET
157 MEI LING ST,1.29311193242125,103.803730242156,140157,MEILING HEIGHTS,MEI LING STREET
167 STIRLING RD,1.29003092983174,103.80260432134,140167,NIL,STIRLING ROAD
32 HOLLAND CL,1.30618489254906,103.796881195019,270032,NIL,HOLLAND CLOSE
31 HOLLAND CL,1.30702210759613,103.797024337128,270031,VET PRACTICE (HOLLAND),HOLLAND CLOSE
17 HOLLAND DR,1.3137809127965,103.782696294171,278864,NIL,HOLLAND GROVE DRIVE
41 HOLLAND DR,1.30762004852147,103.793463531218,270041,NIL,HOLLAND DRIVE
90 C'WEALTH DR,1.30542325975214,103.799674631374,140090,COMMONWEALTH 16,COMMONWEALTH DRIVE
108 C'WEALTH CRES,1.30754731967127,103.799088583204,140108,NIL,COMMONWEALTH CRESCENT
97 C'WEALTH CRES,1.30616047214581,103.801495664171,140097,CRESCENT VIEW,COMMONWEALTH CRESCENT
26 DOVER CRES,1.30591387643498,103.781566663057,130026,DOVER GARDENS,DOVER CRESCENT
1 LOR LEW LIAN,1.35086712646948,103.875343939672,531001,NIL,LORONG LEW LIAN
106 SERANGOON NTH AVE 1,1.37024462107298,103.87082295041,550106,HWI YOH COURT,SERANGOON NORTH AVENUE 1
303 SERANGOON AVE 2,1.35349356621383,103.867045529778,550303,CHUAN VILLAGE,SERANGOON AVENUE 2
225 SERANGOON AVE 4,1.3567348101843,103.870113743671,550225,BOUNDARY VILLE,SERANGOON AVENUE 4
223 SERANGOON AVE 4,1.35756151365917,103.870610329774,550223,BOUNDARY VILLE,SERANGOON AVENUE 4
217 SERANGOON AVE 4,1.35763504826187,103.87209077271,550217,NIL,SERANGOON AVENUE 4
219 SERANGOON AVE 4,1.35835882532411,103.872182035504,550219,NIL,SERANGOON AVENUE 4
226 SERANGOON AVE 4,1.35682249995275,103.87085702772,550226,BOUNDARY VILLE,SERANGOON AVENUE 4
224 SERANGOON AVE 4,1.35720575037063,103.87083128115,550224,BOUNDARY VILLE,SERANGOON AVENUE 4
113 SERANGOON NTH AVE 1,1.36877682866954,103.870474929987,550113,HWI YOH VILLE,SERANGOON NORTH AVENUE 1
111 SERANGOON NTH AVE 1,1.36904731272801,103.870584006425,550111,HWI YOH VILLE,SERANGOON NORTH AVENUE 1
230 SERANGOON AVE 4,1.35594945338371,103.869580972459,550230,BOUNDARY VILLE,SERANGOON AVENUE 4
304 SERANGOON AVE 2,1.35362609777748,103.86770547955,550304,DBS SERANGOON AVENUE 2,SERANGOON AVENUE 2
309 SERANGOON AVE 2,1.35380565313156,103.865214056968,550309,NIL,SERANGOON AVENUE 2
312 SERANGOON AVE 2,1.35328810773066,103.865796441043,550312,NIL,SERANGOON AVENUE 2
125 SERANGOON NTH AVE 1,1.36645063324257,103.872110832451,550125,NIL,SERANGOON NORTH AVENUE 1
318 SERANGOON AVE 2,1.35284046238433,103.867164766436,550318,CHUAN VILLAGE,SERANGOON AVENUE 2
104 TAMPINES ST 11,1.34720576651075,103.946641750013,520104,NIL,TAMPINES STREET 11
207 TAMPINES ST 21,1.35136271207896,103.952226216363,520207,NIL,TAMPINES STREET 21
814 TAMPINES ST 81,1.34728360419145,103.936553864724,520814,TAMPINES POLYVIEW,TAMPINES STREET 81
283 TAMPINES ST 22,1.34862955734174,103.952853471968,520283,NIL,TAMPINES STREET 22
297 TAMPINES ST 22,1.35114990913318,103.954792487016,520297,NIL,TAMPINES STREET 22
212 TAMPINES ST 23,1.35443416250724,103.954404790753,520212,NIL,TAMPINES STREET 23
218 TAMPINES ST 24,1.35443550096726,103.952286197035,520218,NIL,TAMPINES STREET 24
221 TAMPINES ST 24,1.35516056233115,103.952361056234,521221,NIL,TAMPINES STREET 24
450 TAMPINES ST 42,1.35742126002469,103.951661274552,520450,NIL,TAMPINES STREET 42
848 TAMPINES ST 82,1.35247582900131,103.936057412249,520848,TAMPINES VILLE,TAMPINES STREET 82
228 TAMPINES ST 23,1.35560353232848,103.954652057339,521228,NIL,TAMPINES STREET 23
831 TAMPINES ST 83,1.35036280478376,103.934554541156,520831,TAMPINES PALMWALK,TAMPINES STREET 83
103 TAMPINES ST 11,1.34769662535556,103.946229920882,520103,NIL,TAMPINES STREET 11
109 TAMPINES ST 11,1.34740780737329,103.948811827647,521109,NIL,TAMPINES STREET 11
281 TAMPINES ST 22,1.34717701419788,103.952587239176,520281,NIL,TAMPINES STREET 22
273 TAMPINES ST 22,1.34868716059761,103.950450298399,520273,NIL,TAMPINES STREET 22
240 TAMPINES ST 21,1.35500406974434,103.947121420342,520240,NIL,TAMPINES STREET 21
916 TAMPINES ST 91,1.34863107372522,103.940290409375,520916,TAMPINES PALMSVILLE,TAMPINES STREET 91
902 TAMPINES AVE 4,1.35128036439795,103.939195191948,520902,TAMPINES PALMSVILLE,TAMPINES AVENUE 4
921 TAMPINES ST 91,1.34829167331945,103.940744738218,520921,TAMPINES PALMSVILLE,TAMPINES STREET 91
934 TAMPINES ST 91,1.34533410814811,103.940122148336,520934,TAMPINES PALMSPRING,TAMPINES STREET 91
268 TAMPINES ST 21,1.35139028806382,103.947897535222,520268,NIL,TAMPINES STREET 21
805 TAMPINES AVE 4,1.34611545769579,103.937408478235,520805,TAMPINES POLYVIEW,TAMPINES AVENUE 4
833 TAMPINES ST 83,1.35068936348009,103.933991536253,520833,TAMPINES PALMWALK,TAMPINES STREET 83
804 TAMPINES AVE 4,1.34574956989375,103.937371558302,520804,TAMPINES POLYVIEW,TAMPINES AVENUE 4
114 TAMPINES ST 11,1.34597162499396,103.946759997114,521114,NIL,TAMPINES STREET 11
162 TAMPINES ST 12,1.34990496411198,103.947139796649,521162,NIL,TAMPINES STREET 12
903 TAMPINES AVE 4,1.35097636296861,103.93976105184,520903,TAMPINES PALMSVILLE,TAMPINES AVENUE 4
932 TAMPINES ST 91,1.3456002103285,103.939441311085,520932,TAMPINES PALMSPRING,TAMPINES STREET 91
151 TAMPINES ST 12,1.35140047388047,103.943793356408,521151,NIL,TAMPINES STREET 12
147 TAMPINES AVE 5,1.34923238819558,103.942181032929,521147,NIL,TAMPINES AVENUE 5
51 LOR 6 TOA PAYOH,1.33778337648439,103.852507455855,310051,EAST PAYOH PALM,LORONG 6 TOA PAYOH
109 LOR 1 TOA PAYOH,1.34123820692527,103.846389510905,310109,UOB TOA PAYOH LORONG 1,LORONG 1 TOA PAYOH
117 LOR 1 TOA PAYOH,1.34002063627855,103.845413792089,310117,TOA PAYOH VIEW,LORONG 1 TOA PAYOH
96 LOR 3 TOA PAYOH,1.33862406463359,103.848379785457,310096,TOA PAYOH PALM SPRING,LORONG 3 TOA PAYOH
38 LOR 5 TOA PAYOH,1.335341002234,103.854859409729,310038,EAST PAYOH SPRING,LORONG 5 TOA PAYOH
125 LOR 1 TOA PAYOH,1.33833133395207,103.845737117132,310125,TOA PAYOH VIEW,LORONG 1 TOA PAYOH
8 LOR 7 TOA PAYOH,1.3378805011388,103.856612802183,310008,TOA PAYOH COURT,LORONG 7 TOA PAYOH
79 TOA PAYOH CTRL,1.33472713626235,103.849822984337,315079,CENTRAL HORIZON,TOA PAYOH CENTRAL
157 LOR 1 TOA PAYOH,1.33220626321248,103.845452861739,310157,NIL,LORONG 1 TOA PAYOH
85C LOR 4 TOA PAYOH,1.33628570919032,103.8474794394,313085,NIL,LORONG 4 TOA PAYOH
174 LOR 1 TOA PAYOH,1.3306720968474,103.84191793174,310174,TOA PAYOH GREEN,LORONG 1 TOA PAYOH
195 KIM KEAT AVE,1.33029303390833,103.859165821409,310195,KIM KEAT VIEW,KIM KEAT AVENUE
137 POTONG PASIR AVE 3,1.33385759374197,103.865845367722,350137,NIL,POTONG PASIR AVENUE 3
105 POTONG PASIR AVE 1,1.33442373227683,103.868696835165,350105,NIL,POTONG PASIR AVENUE 1
108 POTONG PASIR AVE 1,1.33472004322162,103.867928446438,350108,NIL,POTONG PASIR AVENUE 1
115 POTONG PASIR AVE 1,1.33726999806036,103.862806558366,350115,NIL,POTONG PASIR AVENUE 1
116 POTONG PASIR AVE 1,1.33682600128685,103.862613324599,350116,NIL,POTONG PASIR AVENUE 1
66 LOR 4 TOA PAYOH,1.3350133256365,103.851778402294,310066,TOA PAYOH VISTA,LORONG 4 TOA PAYOH
222 LOR 8 TOA PAYOH,1.34177310664554,103.856039796964,310222,NIL,LORONG 8 TOA PAYOH
219 LOR 8 TOA PAYOH,1.3427643319014,103.855872559307,310219,NIL,LORONG 8 TOA PAYOH
175 LOR 2 TOA PAYOH,1.33339638797854,103.847053798767,310175,TOA PAYOH CENTRAL,LORONG 2 TOA PAYOH
114 POTONG PASIR AVE 1,1.33677492855247,103.863306370924,350114,NIL,POTONG PASIR AVENUE 1
11 JOO SENG RD,1.33500895047711,103.880706259667,360011,NIL,JOO SENG ROAD
10 JOO SENG RD,1.33461833377097,103.88016502252,360010,NIL,JOO SENG ROAD
223 LOR 8 TOA PAYOH,1.34126479712806,103.855552754659,310223,NIL,LORONG 8 TOA PAYOH
230 LOR 8 TOA PAYOH,1.33825592680641,103.859303071005,310230,TOA PAYOH EIGHT,LORONG 8 TOA PAYOH
130 POTONG PASIR AVE 1,1.33444943120736,103.865563728361,350130,NIL,POTONG PASIR AVENUE 1
17 MARSILING LANE,1.44267823126467,103.77772450872,730017,MARSILING GARDENS,MARSILING LANE
30 MARSILING DR,1.44255907448697,103.772405528859,730030,MARSILING SAPPHIRE,MARSILING DRIVE
23 MARSILING DR,1.44153975794109,103.773299891196,730023,MARSILING GREEN,MARSILING DRIVE
32 MARSILING DR,1.44337609848317,103.772918121132,730032,MARSILING SAPPHIRE,MARSILING DRIVE
145 WOODLANDS ST 13,1.4361178671849,103.773245421824,730145,NIL,WOODLANDS STREET 13
155 WOODLANDS ST 13,1.43473447528056,103.774586932224,730155,NIL,WOODLANDS STREET 13
33 MARSILING DR,1.44355825410306,103.772015392214,730033,MARSILING SAPPHIRE,MARSILING DRIVE
37 MARSILING DR,1.44554176156168,103.771709178755,730037,MARSILING SAPPHIRE,MARSILING DRIVE
114 YISHUN RING RD,1.43413792566359,103.827020312888,760114,CHONG PANG VALE,YISHUN RING ROAD
117 YISHUN RING RD,1.43555874650871,103.827699051305,760117,CHONG PANG VALE,YISHUN RING ROAD
111 YISHUN RING RD,1.43321263970177,103.828617498413,760111,CHONG PANG GARDEN,YISHUN RING ROAD
709 YISHUN AVE 5,1.4285690021208,103.827735428264,760709,CHONG PANG GREEN,YISHUN AVENUE 5
710 YISHUN AVE 5,1.42821779793313,103.827761264778,760710,CHONG PANG GREEN,YISHUN AVENUE 5
741 YISHUN AVE 5,1.43010019275338,103.833117595994,760741,NEE SOON CENTRAL SPRING,YISHUN AVENUE 5
134 YISHUN ST 11,1.43237650538302,103.831410877391,760134,NIL,YISHUN STREET 11
211 YISHUN ST 21,1.43174756189606,103.838292056566,760211,YISHUN PALM SPRING,YISHUN STREET 21
203 YISHUN ST 21,1.43068317731392,103.836576622709,760203,NIL,YISHUN STREET 21
141 YISHUN RING RD,1.43089700238255,103.830000816371,760141,NIL,YISHUN RING ROAD
151 YISHUN ST 11,1.4308063369681,103.83426814362,760151,CHONG PANG VISTA,YISHUN STREET 11
279 YISHUN ST 22,1.43837258876623,103.837384298272,760279,FICUS VALE,YISHUN STREET 22
756 YISHUN ST 72,1.42656876558013,103.833243240371,760756,NIL,YISHUN STREET 72
390 YISHUN AVE 6,1.42921279276692,103.848403863548,760390,NIL,YISHUN AVENUE 6
737 YISHUN ST 72,1.42897510413082,103.832444552194,760737,NEE SOON CENTRAL SPRING,YISHUN STREET 72
160 YISHUN ST 11,1.4324145460049,103.833344538739,760160,CHONG PANG VISTA,YISHUN STREET 11
234 YISHUN ST 21,1.43435351509231,103.837919538203,760234,NIL,YISHUN STREET 21
247 YISHUN AVE 9,1.43499780616096,103.842069242281,760247,YISHUN SUNSHINE,YISHUN AVENUE 9
250 YISHUN AVE 9,1.43553062556873,103.84167355912,760250,YISHUN SUNSHINE,YISHUN AVENUE 9
726 YISHUN ST 71,1.4265362136527,103.830668784342,760726,KHATIB SPRING,YISHUN STREET 71
149 YISHUN ST 11,1.43154850634987,103.832784115425,760149,NIL,YISHUN STREET 11
358 YISHUN RING RD,1.42685197066737,103.845966084527,760358,YISHUN JASMINE,YISHUN RING ROAD
172 ANG MO KIO AVE 4,1.37469423247424,103.836462867365,560172,KEBUN BARU LINK 1,ANG MO KIO AVENUE 4
213 ANG MO KIO AVE 3,1.36776947218047,103.841255432522,560213,NIL,ANG MO KIO AVENUE 3
214 ANG MO KIO AVE 3,1.3673922200256,103.841127940925,560214,NIL,ANG MO KIO AVENUE 3
112 ANG MO KIO AVE 4,1.37127865145519,103.835766565741,560112,KEBUN BARU HEIGHTS,ANG MO KIO AVENUE 4
107 ANG MO KIO AVE 4,1.37138400081003,103.837381409794,560107,KEBUN BARU HEIGHTS,ANG MO KIO AVENUE 4
106 ANG MO KIO AVE 4,1.37193370323489,103.837486061851,560106,KEBUN BARU HEIGHTS,ANG MO KIO AVENUE 4
108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369,560108,THE ANIMAL DOCTORS,ANG MO KIO AVENUE 4
122 ANG MO KIO AVE 3,1.37018860668947,103.843413231524,560122,NIL,ANG MO KIO AVENUE 3
421 ANG MO KIO AVE 10,1.36538422642267,103.852966961527,560421,TECK GHEE HEARTLANDS,ANG MO KIO AVENUE 10
440 ANG MO KIO AVE 10,1.36642789831215,103.854311491141,560440,NIL,ANG MO KIO AVENUE 10
445 ANG MO KIO AVE 10,1.36698004515058,103.85571808973,560445,NIL,ANG MO KIO AVENUE 10
448 ANG MO KIO AVE 10,1.3674419012314,103.856396604517,560448,CHONG BOON CENTRE,ANG MO KIO AVENUE 10
432 ANG MO KIO AVE 10,1.36830996981351,103.853600305664,560432,CHONG BOON RISE,ANG MO KIO AVENUE 10
587 ANG MO KIO AVE 3,1.37018880409798,103.852429487897,560587,CHENG SAN COURT,ANG MO KIO AVENUE 3
464 ANG MO KIO AVE 10,1.36672875832929,103.856921360601,560464,TECK GHEE HORIZON,ANG MO KIO AVENUE 10
462 ANG MO KIO AVE 10,1.36695558620194,103.858031320467,560462,NIL,ANG MO KIO AVENUE 10
557 ANG MO KIO AVE 10,1.3716257020332,103.857736107527,560557,CHENG SAN PLACE,ANG MO KIO AVENUE 10
536 ANG MO KIO AVE 10,1.37447378519738,103.854100515826,560536,CHENG SAN VIEW,ANG MO KIO AVENUE 10
535 ANG MO KIO AVE 5,1.37458255258876,103.853049125302,560535,CHENG SAN VIEW,ANG MO KIO AVENUE 5
602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602,560602,YIO CHU KANG GREEN,ANG MO KIO AVENUE 5
606 ANG MO KIO AVE 5,1.37932777238671,103.83673603156,560606,YIO CHU KANG GREEN,ANG MO KIO AVENUE 5
509 ANG MO KIO AVE 8,1.37400086510074,103.850139806283,560509,CHENG SAN CREST,ANG MO KIO AVENUE 8
549 ANG MO KIO AVE 10,1.37316478582721,103.857411830838,560549,CHENG SAN PLACE,ANG MO KIO AVENUE 10
624 ANG MO KIO AVE 4,1.38156171229824,103.84000226873,560624,NIL,ANG MO KIO AVENUE 4
331 ANG MO KIO AVE 1,1.36211140145298,103.85076647513,560331,MY FIRST SKOOL,ANG MO KIO AVENUE 1
173 ANG MO KIO AVE 4,1.37531353711244,103.836245672487,560173,KEBUN BARU LINK 1,ANG MO KIO AVENUE 4
631 ANG MO KIO AVE 4,1.3795572819161,103.840735651035,560631,YIO CHU KANG VIEW,ANG MO KIO AVENUE 4
304 ANG MO KIO AVE 1,1.36628642816469,103.844994760928,560304,DBS ANG MO KIO AVENUE 1,ANG MO KIO AVENUE 1
412 ANG MO KIO AVE 10,1.36385512178453,103.855287998999,560412,TECK GHEE HEARTLANDS,ANG MO KIO AVENUE 10
572 ANG MO KIO AVE 3,1.37025836061034,103.855969042929,560572,CHENG SAN COURT,ANG MO KIO AVENUE 3
563 ANG MO KIO AVE 3,1.36987214145166,103.858003534994,560563,NIL,ANG MO KIO AVENUE 3
177 ANG MO KIO AVE 4,1.37583827139652,103.838123054825,560177,KEBUN BARU LINK 2,ANG MO KIO AVENUE 4
182 ANG MO KIO AVE 5,1.37733908523477,103.836472445051,560182,KEBUN BARU LINK 2,ANG MO KIO AVENUE 5
458 ANG MO KIO AVE 10,1.36656815236771,103.859626843322,560458,TECK GHEE GRANDEUR,ANG MO KIO AVENUE 10
552 ANG MO KIO AVE 10,1.37226364000281,103.856828749976,560552,CHENG SAN PLACE,ANG MO KIO AVENUE 10
305 ANG MO KIO AVE 1,1.36608459098943,103.846013895433,560305,TECK GHEE VISTA,ANG MO KIO AVENUE 1
77 BEDOK NTH RD,1.32869611162886,103.941995599533,460077,NIL,BEDOK NORTH ROAD
1 BEDOK STH AVE 1,1.32085208689731,103.933721091441,460001,NIL,BEDOK SOUTH AVENUE 1
37 CHAI CHEE AVE,1.32544200357037,103.926207634232,461037,ANSAR GARDEN,CHAI CHEE AVENUE
102 BEDOK NTH AVE 4,1.33390654765002,103.937458398204,460102,PEARL GARDEN,BEDOK NORTH AVENUE 4
109 BEDOK NTH RD,1.33205316021213,103.93493510232,460109,FENGSHAN ESTATE,BEDOK NORTH ROAD
528 BEDOK NTH ST 3,1.33490287587397,103.927838167286,460528,NIL,BEDOK NORTH STREET 3
522 BEDOK NTH AVE 1,1.33066302927677,103.92698039611,460522,NIL,BEDOK NORTH AVENUE 1
201 BEDOK NTH ST 1,1.32605837263823,103.92736876278,461201,NIL,BEDOK NORTH STREET 1
45 CHAI CHEE ST,1.32864779394508,103.924495382454,461045,PING YI GARDENS,CHAI CHEE STREET
614 BEDOK RESERVOIR RD,1.332409040218,103.916788909074,470614,EUNOS GROVE,BEDOK RESERVOIR ROAD
43 BEDOK STH RD,1.32154128092741,103.94159328974,460043,BEDOK SOUTH PARKVIEW,BEDOK SOUTH ROAD
6 BEDOK STH AVE 2,1.32221710776614,103.934991224907,460006,NIL,BEDOK SOUTH AVENUE 2
5 BEDOK STH AVE 2,1.32219157915726,103.934399264462,460005,NIL,BEDOK SOUTH AVENUE 2
64 NEW UPP CHANGI RD,1.32421853827826,103.939856749673,460064,NIL,NEW UPPER CHANGI ROAD
513 BEDOK NTH AVE 2,1.33296325978368,103.929255599883,460513,KAKI BUKIT GREEN,BEDOK NORTH AVENUE 2
705 BEDOK NTH RD,1.33663681806047,103.918995255673,470705,RESERVOIR RISE,BEDOK NORTH ROAD
103 BEDOK RESERVOIR RD,1.32877022232019,103.909381354431,470103,EUNOS VISTA,BEDOK RESERVOIR ROAD
106 BEDOK RESERVOIR RD,1.32950152189669,103.909381688756,470106,EUNOS VISTA,BEDOK RESERVOIR ROAD
506 BEDOK NTH AVE 3,1.33214280816285,103.933720223574,460506,KAKI BUKIT VILLE,BEDOK NORTH AVENUE 3
715 BEDOK RESERVOIR RD,1.33742965753386,103.923154914839,470715,DBS BEDOK RESERVOIR ROAD,BEDOK RESERVOIR ROAD
714 BEDOK RESERVOIR RD,1.33703060322387,103.923284613437,470714,BEDOK RESERVOIR GARDEN,BEDOK RESERVOIR ROAD
53 CHAI CHEE ST,1.32846289099428,103.919978470188,460053,CHAI CHEE GARDENS,CHAI CHEE STREET
62 CHAI CHEE RD,1.32541587745253,103.921251264514,460062,PING-AN GARDENS,CHAI CHEE ROAD
90 BEDOK NTH ST 4,1.33214927189672,103.940449941907,460090,NIL,BEDOK NORTH STREET 4
33 CHAI CHEE AVE,1.32400911794369,103.925848135552,461033,ANSAR GARDEN,CHAI CHEE AVENUE
34 CHAI CHEE AVE,1.32416996959775,103.926405179845,461034,ANSAR GARDEN,CHAI CHEE AVENUE
303 SHUNFU RD,1.34976942860988,103.83847650474,570303,SHUNFU GARDENS,SHUNFU ROAD
301 SHUNFU RD,1.34935737197469,103.838327333282,570301,SHUNFU GARDENS,SHUNFU ROAD
178 BT BATOK WEST AVE 8,1.3460546058333,103.742605870907,650178,NIL,BUKIT BATOK WEST AVENUE 8
179 BT BATOK WEST AVE 8,1.34581228622891,103.742210249553,650179,NIL,BUKIT BATOK WEST AVENUE 8
217 BT BATOK ST 21,1.34673392184416,103.754727840299,650217,NIL,BUKIT BATOK STREET 21
231 BT BATOK EAST AVE 5,1.34908254998383,103.754518186115,650231,GOMBAK GARDENS,BUKIT BATOK EAST AVENUE 5
112 BT BATOK WEST AVE 6,1.34817353357762,103.745025213312,650112,NIL,BUKIT BATOK WEST AVENUE 6
211 BT BATOK ST 21,1.34600090748097,103.750367726623,650211,NIL,BUKIT BATOK STREET 21
251 BT BATOK EAST AVE 5,1.35080703254488,103.757533550437,650251,GOMBAK VIEW,BUKIT BATOK EAST AVENUE 5
313 BT BATOK ST 32,1.36025027184777,103.747782999863,650313,NIL,BUKIT BATOK STREET 32
303 BT BATOK ST 31,1.35675151740441,103.748193952068,650303,HONG KAH GREEN,BUKIT BATOK STREET 31
202 BT BATOK ST 21,1.3465978583575,103.748448437294,650202,NIL,BUKIT BATOK STREET 21
48 MOH GUAN TER,1.28399159776449,103.831070839075,161048,NIL,MOH GUAN TERRACE
28 TELOK BLANGAH RISE,1.27394761788206,103.820866934319,090028,NIL,TELOK BLANGAH RISE
136 JLN BT MERAH,1.27828763907526,103.827537246771,160136,NIL,JALAN BUKIT MERAH
129 BT MERAH VIEW,1.28357870505897,103.823819207962,150129,BUKIT MERAH VIEW,BUKIT MERAH VIEW
6 TELOK BLANGAH CRES,1.27814968064651,103.818475325512,090006,DBS TELOK BLANGAH CRESCENT,TELOK BLANGAH CRESCENT
1 TELOK BLANGAH CRES,1.27945660077329,103.817897561986,090001,MOUNT FABER GREEN,TELOK BLANGAH CRESCENT
21 TELOK BLANGAH CRES,1.27660794512081,103.820898125879,090021,MOUNT FABER VIEW,TELOK BLANGAH CRESCENT
64 TELOK BLANGAH DR,1.27450639323765,103.810535503194,100064,BLANGAH VIEW,TELOK BLANGAH DRIVE
145 JLN BT MERAH,1.27729352946741,103.830515650322,160145,NIL,JALAN BUKIT MERAH
144 JLN BT MERAH,1.27730543179553,103.829955551262,160144,NIL,JALAN BUKIT MERAH
148 SILAT AVE,1.27688315064164,103.830883904963,160148,NIL,SILAT AVENUE
105 BT PURMEI RD,1.27248301325334,103.824703021719,090105,BUKIT PURMEI VILLE,BUKIT PURMEI ROAD
10 REDHILL CL,1.28493547732816,103.816088219045,151010,NIL,REDHILL CLOSE
46 JLN BT HO SWEE,1.28829579725142,103.826144732416,160046,THE BEO CRESCENT,JALAN BUKIT HO SWEE
34 JLN BT HO SWEE,1.28807687600985,103.82708127923,160034,THE BEO CRESCENT,JALAN BUKIT HO SWEE
4 JLN BT HO SWEE,1.28742239926051,103.831238878232,162004,BUKIT HO SWEE VIEW,JALAN BUKIT HO SWEE
18 TIONG BAHRU RD,1.28572778130037,103.832592401388,163018,NIL,TIONG BAHRU ROAD
40 TELOK BLANGAH RISE,1.27209926567831,103.823245112725,090040,NIL,TELOK BLANGAH RISE
61 TELOK BLANGAH HTS,1.27570500784019,103.812007084346,100061,BLANGAH GARDEN,TELOK BLANGAH HEIGHTS
102 HENDERSON CRES,1.290366187147,103.82157708445,150102,NIL,HENDERSON CRESCENT
5 EVERTON PK,1.27668433818668,103.839459108754,080005,EVERTON PARK,EVERTON PARK
114 DEPOT RD,1.28175927117793,103.806862236642,100114,DEPOT HEIGHTS,DEPOT ROAD
39 TELOK BLANGAH RISE,1.27174724526041,103.822508329222,090039,NIL,TELOK BLANGAH RISE
106 SPOTTISWOODE PK RD,1.27356673846343,103.83405815603,080106,SPOTTISWOODE PARK ESTATE,SPOTTISWOODE PARK ROAD
1 QUEEN'S RD,1.31726629524359,103.806782877524,260001,FARRER GARDENS,QUEEN'S ROAD
5 TG PAGAR PLAZA,1.27624052001347,103.843006115698,081005,NIL,TANJONG PAGAR PLAZA
1 TG PAGAR PLAZA,1.2756261981348,103.84295049169,082001,TANJONG PAGAR PLAZA,TANJONG PAGAR PLAZA
28 KELANTAN RD,1.30581076021463,103.857479607569,200028,KELANTAN COURT,KELANTAN ROAD
533 UPP CROSS ST,1.2845657545075,103.845379880925,050533,NIL,UPPER CROSS STREET
335A SMITH ST,1.28211630828089,103.842845624261,051335,NIL,SMITH STREET
4 SAGO LANE,1.28180062242257,103.842908159495,050004,NIL,SAGO LANE
262 WATERLOO ST,1.29853916273521,103.851856012904,180262,NIL,WATERLOO STREET
661 BUFFALO RD,1.30671098278725,103.85013440636,210661,ZHUJIAO CENTRE (TEKKA MARKET),BUFFALO ROAD
269B QUEEN ST,1.30035670883376,103.853466360307,182269,CHENG YAN COURT,QUEEN STREET
634 VEERASAMY RD,1.30606039060551,103.855108751218,200634,ROWELL COURT,VEERASAMY ROAD
